"Date","SolarZenMin","TimeSolarZenMin","AlbedoSolarZenMin","LandSatR","Wns_rad","Wns_modis","ustarUh_pro","ustarUh_rad","usstarUh_rad","ustarUh_rad_filt","usstarUh_rad_filt","ustarUh_modis","usstarUh_modis"
"2018-07-01",9.50897,"13:11:00",0.3478945,0.3972,0.000182005714312691,0.00673970021307468,0.0388759116136486,0.0382018282942919,0.0379857128600272,0.0382018282942919,0.0379857128600272,0.0572256015822135,0.031987985404851
"2018-07-02",9.58291,"13:11:00",0.3605575,0.3972,0.000180413275113284,0.00671101780608296,0.0364943009896297,0.0381994947895021,0.0379868410868632,0.0381994947895021,0.0379868410868632,0.0571414301442638,0.0320143092183138
"2018-07-03",9.66373,"13:11:00",0.3594106,0.3972,0.000180557503851958,0.00672209821641445,0.0362830427628386,0.0381997058662416,0.0379867389541371,0.0381997058662416,0.0379867389541371,0.0571739603795657,0.032004138423465
"2018-07-04",9.75136,"13:11:00",0.3477685,0.3972,0.000182021559478857,0.00631413655355573,0.0380392928057566,0.038201851546248,0.0379857016275784,0.038201851546248,0.0379857016275784,0.0559652637011608,0.0323798533380052
"2018-07-05",9.84575,"13:11:00",0.4104943,0.3972,0.000174133458496983,0.00622254610061646,0.0348673591626223,0.0381903572509358,0.0379912778647834,NA,NA,0.0556909128514717,0.0324645433287789
"2018-07-06",9.94679,"13:12:00",0.3466125,0.4206,0.000177595591119836,0.0063446843996644,0.0307001928265241,0.0381953820393554,0.0379888342866181,NA,NA,0.0560565308171131,0.0323516338383738
"2018-07-07",10.05374,"13:12:00",0.3412939,0.4206,0.000178227222289593,0.00637046108022332,0.0399219594316201,0.0381963021739877,0.0379883878241479,0.0381963021739877,0.0379883878241479,0.0561334501256366,0.0323278324249487
"2018-07-08",10.16733,"13:12:00",0.3731906,0.4206,0.000174439204778887,0.00654099462553859,0.031068711270046,0.0381907997176744,0.0379910623151592,NA,NA,0.0566401455138737,0.0321706150804397
"2018-07-09",10.28747,"13:12:00",0.3535266,0.4206,0.000176774480099867,0.00659094518050551,0.0390244799662926,0.038194187447021,0.0379894143797258,NA,NA,0.0567878263615383,0.0321246481034329
"2018-07-10",10.41412,"13:12:00",0.3243769,0.4206,0.000180236266868763,0.00680512888357043,0.0437997523894526,0.0381992358143627,0.0379869664175889,NA,NA,0.0574171754892751,0.0319279859574429
"2018-07-11",10.54719,"13:12:00",0.322073,0.4206,0.000180509875534959,0.00700607057660818,0.0320352796828312,0.0381996361568852,0.037986772682332,0.0381996361568852,0.037986772682332,0.0580016923221852,0.0317441513856665
"2018-07-12",10.68663,"13:12:00",0.3203548,0.4206,0.000180713927104142,0.00700974557548761,0.0407062277610651,0.0381999348506037,0.0379866281744067,0.0381999348506037,0.0379866281744067,0.058012327694901,0.0317407954392015
"2018-07-13",10.83236,"13:12:00",0.3031964,0.4206,0.000182751640085591,0.00702873757109046,0.0411214550168865,0.0382029236046711,0.0379851839478229,NA,NA,0.0580672583763292,0.0317234558561797
"2018-07-14",10.98388,"13:13:00",0.3284797,0.4206,0.000179749022788875,0.00732258288189769,0.0414010881658809,0.0381985233643771,0.0379873113301653,0.0381985233643771,0.0379873113301653,0.0589102490464938,0.0314559551817891
"2018-07-15",11.14154,"13:13:00",0.3397759,0.4206,0.000178407498323832,0.00826520379632711,0.0341366940269928,0.0381965649848808,0.0379882603608736,NA,NA,0.0615219406297369,0.0306083051133595
"2018-07-16",11.30533,"13:13:00",0.3179369,0.4206,0.00018100107428673,0.0081983981654048,0.0318419332759206,0.0382003553641032,0.0379864247836759,0.0382003553641032,0.0379864247836759,0.0613416918910903,0.0306678298005197
"2018-07-17",11.47517,"13:13:00",0.3278823,0.4206,0.000179819969365197,0.0081983981654048,0.032587653177418,0.0381986270642277,0.0379872611155487,0.0381986270642277,0.0379872611155487,0.0613416918910903,0.0306678298005197
"2018-07-18",11.65099,"13:13:00",0.3312077,0.4206,0.000179425048466492,0.00790424831211567,0.0378256470983731,0.0381980499905829,0.0379875406009569,NA,NA,0.0605390846692439,0.0309309404541601
"2018-07-19",11.83272,"13:13:00",0.3291568,0.4206,0.000179668611126962,0.0079047791659832,0.0343713039145702,0.038198405845648,0.0379873682409461,NA,NA,0.0605405461555971,0.0309304641386781
"2018-07-20",12.02028,"13:13:00",0.331019,0.4206,0.000179447458273904,0.00813341606408358,0.0347774645896149,0.0381980827257657,0.03798752474363,0.0381980827257657,0.03798752474363,0.0611656359789834,0.0307258125357121
"2018-07-21",12.21359,"13:13:00",0.3308721,0.4206,0.000179464903958634,0.00826750043779612,0.0320489991572922,0.0381981082105014,0.037987512398775,0.0381981082105014,0.037987512398775,0.0615281236895581,0.030606260317551
"2018-07-22",12.41259,"13:13:00",0.3311873,0.3802,0.000187867423369292,0.00831015687435865,0.0428146011291319,0.0382104740046471,0.0379815491822847,0.0382104740046471,0.0379815491822847,0.0616428002471402,0.0305683002026775
"2018-07-23",12.6172,"13:13:00",0.3427082,0.3802,0.000186353828011576,0.00828272290527821,0.0360059675553182,0.038208233135443,0.0379826259148503,0.038208233135443,0.0379826259148503,0.061569083117183,0.030592709716462
