"Date","z0_pro","SolarZenMin","TimeSolarZenMin","AlbedoSolarZenMin","LandSatR","Wns_rad","Wns_modis","ustarUh_pro","uTstarUh_rad","usstarUh_rad","uTstarUh_rad_filt","usstarUh_rad_filt","usstarUh.modis","uTstarUh.modis"
"2018-07-28",0.001309441,13.75258,"13:13:00",0.2931295,0.329,0.000207319700531922,0.00690742302685976,0.0487402432294643,0.0382397774218475,0.0379676161775328,0.0382397774218475,0.0379676161775328,0.057715468462983,0.0318343181248182
"2018-07-29",0.003923315,13.98924,"13:13:00",0.2989807,0.329,0.000206431349650454,0.00691831111907959,0.0562632673126634,0.0382384192728285,0.0379682562030352,0.0382384192728285,0.0379682562030352,0.0577471297083102,0.031824358229576
"2018-07-30",0.01061752,14.23099,"13:13:00",0.2987694,0.329,0.000206463430000012,0.00693009747192264,0.0654250570609219,0.0382384682861903,0.0379682330963134,0.0382384682861903,0.0379682330963134,0.0577813835877383,0.0318135788384721
"2018-07-31",0.006831869,14.47774,"13:13:00",0.2973973,0.329,0.000206671747310025,0.00694160768762231,0.061024233947241,0.0382387866191075,0.0379680830392305,0.0382387866191075,0.0379680830392305,0.0578148154454788,0.031803054193676
"2018-08-01",0.00766482,14.72942,"13:13:00",0.2980947,0.329,0.000206565865455921,0.00692199543118477,0.062114404268476,0.0382386248065792,0.0379681593114294,0.0382386248065792,0.0379681593114294,0.0577578393437577,0.0318209884402946
"2018-08-02",0.003486595,14.98596,"13:13:00",0.3021161,0.329,0.000205955321595744,0.00702388677746058,0.0553445884735742,0.0382376922684972,0.0379685990215671,0.0382376922684972,0.0379685990215671,0.0580532334596324,0.0317278840312354
"2018-08-03",0.005639005,15.24729,"13:13:00",0.3016655,0.329,0.000206023733358665,0.00709505379199982,0.0592885646168213,0.0382377967159791,0.0379685497599878,0.0382377967159791,0.0379685497599878,0.0582586456654308,0.0316629568600021
"2018-08-04",0.01537626,15.51332,"13:13:00",0.2994104,0.329,0.00020636611100304,0.00709498301148415,0.0696433842148971,0.0382383196066914,0.0379683031915016,0.0382383196066914,0.0379683031915016,0.0582584417436477,0.0316630213922759
"2018-08-05",0.00676365,15.78399,"13:13:00",0.3026645,0.329,0.000205872061474155,0.00709498301148415,0.0609309468943851,0.038237565166283,0.0379686589722875,0.038237565166283,0.0379686589722875,0.0582584417436477,0.0316630213922759
"2018-08-06",0.01080238,16.05922,"13:13:00",0.3038679,0.329,0.000205689356823704,0.00706279464066029,0.0656102941566662,0.0382372863128517,0.0379687905164423,0.0382372863128517,0.0379687905164423,0.0581656281179412,0.0316923770366561
